Date,Open,High,Low,Close,Adj Close,Volume
04/05/2010,37.56,37.612858,36.67857,36.954285,25.016443,180954900
05/05/2010,36.15,36.877144,35.532856,36.57,24.756298,220775800
06/05/2010,36.26,36.892857,28.464285,35.17857,23.814365,321465200
07/05/2010,34.82,35.224285,32.172855,33.694286,22.809572,419004600
10/05/2010,35.75,36.378571,35.504284,36.284286,24.562885,246076600
11/05/2010,35.98,37.127144,35.785713,36.645714,24.807554,212226700
12/05/2010,37.03,37.59,36.957142,37.441429,25.34622,163594900
13/05/2010,37.60,37.857143,36.628571,36.908573,24.985498,149928100
14/05/2010,36.45,36.639999,35.642857,36.259998,24.546446,189840700
17/05/2010,36.39,36.597141,35.387142,36.317142,24.585127,190708700
18/05/2010,36.71,36.935715,35.751427,36.05143,24.405256,195669600
19/05/2010,35.64,36.131428,34.978573,35.477142,24.016483,256431700
20/05/2010,34.55,34.835712,33.744286,33.965714,22.993319,320728800
21/05/2010,33.26,34.92857,33.049999,34.617142,23.434292,305972800
24/05/2010,35.33,35.842857,35.18,35.251427,23.863684,188559700
25/05/2010,34.19,35.251427,33.880001,35.031429,23.714752,262001600
26/05/2010,35.73,36.01857,34.82143,34.872856,23.607407,212663500
27/05/2010,35.80,36.27,35.587143,36.192856,24.50099,166570600
28/05/2010,37.06,37.057144,36.192856,36.697144,24.842371,203903700
01/06/2010,37.10,37.991428,36.994286,37.261429,25.224365,219118200
02/06/2010,37.79,37.828571,37.189999,37.707142,25.526098,172137000
03/06/2010,37.88,37.935715,37.201427,37.58857,25.445831,162526700
04/06/2010,36.89,37.414288,36.375713,36.565716,24.753403,189576100
07/06/2010,36.90,37.021427,35.792858,35.848572,24.267925,221735500
08/06/2010,36.18,36.257141,35.092857,35.618572,24.112225,250192600
09/06/2010,35.92,35.985714,34.64143,34.742859,23.519402,213657500
10/06/2010,34.98,35.854286,34.599998,35.787144,24.226339,194089000
11/06/2010,35.46,36.265713,35.33857,36.215714,24.516464,136439800
14/06/2010,36.57,37.021427,36.287144,36.325714,24.590931,150740100
15/06/2010,36.52,37.121429,36.5,37.098572,25.114126,146268500
16/06/2010,37.30,38.25,37.232857,38.17857,25.845232,195919500
17/06/2010,38.66,38.985714,38.5,38.83857,26.292021,218213800
18/06/2010,38.89,39.285713,38.774284,39.152859,26.504786,196155400
21/06/2010,39.67,39.85857,38.389999,38.595715,26.127619,194122600
22/06/2010,38.88,39.424286,38.785713,39.121429,26.483511,179315500
23/06/2010,39.23,39.237144,38.271427,38.709999,26.204983,192114300
24/06/2010,38.71,39.028572,38.299999,38.42857,26.014471,178569300
25/06/2010,38.58,38.610001,37.972858,38.099998,25.792046,137485600
28/06/2010,38.13,38.535713,37.78857,38.328571,25.946781,146237000
29/06/2010,37.73,37.77,36.328571,36.595715,24.773706,283336200
30/06/2010,36.67,36.852856,35.715714,35.932858,24.324986,184863000
01/07/2010,36.33,36.400002,34.745716,35.497143,24.030027,255724000
02/07/2010,35.78,35.847141,34.742859,35.277142,23.881092,173460700
06/07/2010,35.86,36.114285,35.165714,35.51857,24.044535,153808900
07/07/2010,35.78,36.967144,35.67857,36.952858,25.01548,163639000
08/07/2010,37.50,37.557144,36.412857,36.869999,24.959379,184536100
09/07/2010,36.70,37.128571,36.451427,37.08857,25.107355,108330600
12/07/2010,36.93,37.407143,36.408573,36.755714,24.882019,140719600
13/07/2010,36.62,36.628571,35.204285,35.971428,24.351084,297731000
14/07/2010,35.63,36.542858,35.57143,36.104286,24.441027,203011900
15/07/2010,35.46,36.709999,35.328571,35.921429,24.317242,206216500
16/07/2010,36.17,36.424286,35.487144,35.700001,24.167347,259964600
19/07/2010,35.70,35.697144,34.228573,35.082859,23.749567,256119500
20/07/2010,34.70,36.128571,34.287144,35.984287,24.359797,268737700
21/07/2010,37.87,37.878571,36.285713,36.32,24.587063,296417800
22/07/2010,36.81,37.142857,36.472858,37.002857,25.049328,161329700
23/07/2010,36.73,37.197144,36.611427,37.134285,25.138302,133347200
26/07/2010,37.14,37.157143,36.815716,37.040001,25.074474,105137900
27/07/2010,37.27,37.828571,37.185715,37.725716,25.538671,146192900
28/07/2010,37.67,37.998573,37.17857,37.279999,25.236944,129996300
29/07/2010,37.24,37.521427,36.585712,36.872856,24.961323,160951700
30/07/2010,36.56,37.099998,36.414288,36.75,24.878157,112052500
02/08/2010,37.21,37.512856,37.08857,37.407143,25.323013,107013900
03/08/2010,37.29,37.60857,37.060001,37.418571,25.330748,104413400
04/08/2010,37.55,37.754284,37.187141,37.568573,25.432289,105093800
05/08/2010,37.39,37.597141,37.221428,37.385715,25.308504,72274300
06/08/2010,37.11,37.355713,36.804287,37.155716,25.152805,111224400
09/08/2010,37.35,37.450001,37.081429,37.392857,25.313343,75782000
10/08/2010,37.12,37.207142,36.792858,37.058571,25.08704,112980000
11/08/2010,36.49,36.527142,35.687141,35.741428,24.195393,155013600
12/08/2010,35.24,36.157143,35.16,35.970001,24.350124,133730100
13/08/2010,35.95,35.982857,35.584286,35.585712,24.089981,88717300
16/08/2010,35.37,35.715714,35.23143,35.377144,23.948786,79607500
17/08/2010,35.73,36.375713,35.599998,35.995716,24.367537,105660100
18/08/2010,36.05,36.381428,35.939999,36.152859,24.473919,84924000
19/08/2010,36.12,36.21143,35.525715,35.697144,24.165415,106676500
20/08/2010,35.63,36.274284,35.57143,35.662857,24.142208,96057500
23/08/2010,35.97,36,35.035713,35.114285,23.770842,103510400
24/08/2010,34.67,34.714287,34.092857,34.275715,23.203169,150641400
25/08/2010,34.01,34.855713,33.885715,34.69857,23.489422,149216900
26/08/2010,35.06,35.107143,34.325714,34.325714,23.237013,116626300
27/08/2010,34.54,34.658573,33.651428,34.517143,23.366608,137097800
30/08/2010,34.39,35.107143,34.382858,34.642857,23.451712,95822300
31/08/2010,34.55,34.937141,34.335712,34.728573,23.509737,105196700
01/09/2010,35.35,35.922855,35.182858,35.761429,24.208933,174259400
02/09/2010,35.89,36.024284,35.509998,36.024284,24.386875,103856900
03/09/2010,36.44,36.968571,36.357143,36.967144,25.02515,130197200
07/09/2010,36.66,37.075714,36.607143,36.830002,24.93231,85639400
08/09/2010,37.11,37.77,37.014286,37.560001,25.426485,131637800
09/09/2010,37.86,38.074287,37.560001,37.581429,25.44099,109643800
10/09/2010,37.60,37.785713,37.342857,37.630001,25.473871,96885600
13/09/2010,37.97,38.325714,37.965714,38.148571,25.824923,97195000
14/09/2010,38.03,38.452858,37.931427,38.294285,25.923563,102037600
15/09/2010,38.31,38.625713,38.262856,38.602856,26.13246,107342200
16/09/2010,38.61,39.524284,38.5,39.509998,26.74655,163025800
17/09/2010,39.67,39.708572,39.097141,39.33857,26.630501,158619300
20/09/2010,39.44,40.540001,39.407143,40.46143,27.390631,164669400
21/09/2010,40.55,41.049999,40.398571,40.53857,27.442846,167018600
22/09/2010,40.39,41.139999,40.344284,41.107143,27.827751,146322400
23/09/2010,40.90,41.822857,40.857143,41.274284,27.940895,196529200
24/09/2010,41.73,41.932858,41.507141,41.759998,28.269703,162372000
27/09/2010,42.00,42.104286,41.572857,41.594284,28.157522,120708700
28/09/2010,41.68,41.681427,39.285713,40.98,27.74168,258760600
29/09/2010,41.03,41.401428,40.857143,41.052856,27.791,117411000
30/09/2010,41.29,41.42857,40.17857,40.535713,27.440912,168347900
01/10/2010,40.88,40.939999,40.192856,40.360001,27.321964,112035700
04/10/2010,40.23,40.414288,39.681427,39.805714,26.946741,108825500
05/10/2010,40.29,41.349998,40.259998,41.277142,27.942829,125491800
06/10/2010,41.37,41.712856,40.751427,41.312859,27.967009,167717200
07/10/2010,41.48,41.497143,40.987144,41.317142,27.969906,102099900
08/10/2010,41.67,42.07143,41.42857,42.009998,28.438946,164600800
11/10/2010,42.11,42.462856,42.085712,42.194286,28.5637,106938300
12/10/2010,42.20,42.785713,41.784286,42.648571,28.871233,139636000
13/10/2010,42.89,43.137142,42.828571,42.877144,29.02597,157523100
14/10/2010,43.10,43.209999,42.914288,43.187141,29.235823,108824100
15/10/2010,43.92,45,43.558571,44.962856,30.437901,230548500
18/10/2010,45.50,45.57143,44.898571,45.42857,30.75316,273252700
19/10/2010,43.34,44.824287,42.860001,44.212856,29.930185,308196000
20/10/2010,44.14,44.892857,43.83857,44.361427,30.030758,180406100
21/10/2010,44.62,44.962856,43.828571,44.217144,29.933086,137865000
22/10/2010,44.15,44.291428,43.757141,43.924286,29.734837,93194500
25/10/2010,44.16,44.514286,44.062859,44.119999,29.867323,98115500
26/10/2010,43.84,44.248573,43.664288,44.007141,29.790922,98232400
27/10/2010,43.95,44.271427,43.657143,43.975716,29.769648,99750700
28/10/2010,43.99,44,42.985714,43.605713,29.519169,137762800
29/10/2010,43.46,43.697144,42.98143,42.997143,29.107191,107627800
01/11/2010,43.17,43.657143,43.171429,43.454285,29.416668,105972300
02/11/2010,43.86,44.312859,43.857143,44.194286,29.917614,108482500
03/11/2010,44.48,44.697144,44.075714,44.685715,30.250286,127087100
04/11/2010,45.06,45.740002,45.004284,45.467144,30.77928,160622000
05/11/2010,45.43,45.652859,45.25,45.304287,30.669037,90313300
08/11/2010,45.31,45.681427,45.251427,45.517143,30.813122,70439600
09/11/2010,45.86,45.900002,44.92857,45.154285,30.567488,95886000
10/11/2010,45.23,45.53857,44.792858,45.432858,30.756073,96056800
11/11/2010,45.00,45.485714,44.892857,45.235714,30.622614,90321000
12/11/2010,45.14,45.214287,43.375713,44.004284,29.788988,198961700
15/11/2010,44.07,44.362858,43.752857,43.862858,29.693251,100901500
16/11/2010,43.67,43.942856,42.759998,43.084286,29.166182,164412500
17/11/2010,43.03,43.427143,42.537144,42.92857,29.06078,119862400
18/11/2010,43.60,44.238571,43.527142,44.061428,29.827673,123622800
19/11/2010,44.00,44.057144,43.605713,43.818573,29.663261,96210800
22/11/2010,43.81,44.765713,43.695713,44.765713,30.304449,98268800
23/11/2010,44.35,44.535713,43.794285,44.104286,29.856676,129861900
24/11/2010,44.57,45.057144,44.535713,44.971428,30.443701,103431300
26/11/2010,44.82,45.385715,44.705715,45,30.463043,59396400
29/11/2010,45.07,45.354286,44.482857,45.267143,30.643888,111446300
30/11/2010,44.79,44.908573,44.41,44.450001,30.090719,125464500
01/12/2010,45.04,45.392857,45,45.200001,30.598429,115437700
02/12/2010,45.36,45.57143,44.984287,45.450001,30.767668,115709300
03/12/2010,45.29,45.521427,45.191429,45.348572,30.699011,85523200
06/12/2010,45.52,46.047142,45.488571,45.735714,30.961086,112120400
07/12/2010,46.26,46.284286,45.445713,45.458572,30.773476,97863500
08/12/2010,45.66,45.860001,45.30143,45.85857,31.044254,80483900
09/12/2010,46.02,46.07143,45.574287,45.68,30.923376,73537800
10/12/2010,45.66,45.864285,45.514286,45.794285,31.000738,65627800
13/12/2010,46.34,46.437141,45.857143,45.952858,31.108082,109953900
14/12/2010,45.96,46.077145,45.57143,45.755714,30.974625,87752000
15/12/2010,45.71,46.142857,45.598572,45.765713,30.981401,104328000
16/12/2010,45.87,46.087143,45.728573,45.892857,31.067472,80507700
17/12/2010,45.95,45.970001,45.747143,45.80143,31.005581,96732300
20/12/2010,45.94,46.17857,45.46143,46.029999,31.160311,96402600
21/12/2010,46.14,46.341427,46.007141,46.314285,31.352764,64088500
22/12/2010,46.34,46.531429,46.221428,46.451427,31.445597,66480400
23/12/2010,46.43,46.450001,46.167141,46.228573,31.294731,55789300
27/12/2010,46.12,46.491428,45.931427,46.382858,31.399181,62454000
28/12/2010,46.56,46.665714,46.437141,46.495716,31.475584,43981000
29/12/2010,46.60,46.635715,46.442856,46.470001,31.45817,40784800
30/12/2010,46.50,46.501427,46.150002,46.237144,31.300533,39373600
31/12/2010,46.14,46.21143,45.901428,46.080002,31.194164,48377000
03/01/2011,46.52,47.18,46.405716,47.081429,31.872087,111284600
04/01/2011,47.49,47.5,46.878571,47.327145,32.038425,77270200
05/01/2011,47.08,47.762856,47.07143,47.714287,32.300491,63879900
06/01/2011,47.82,47.892857,47.557144,47.675713,32.27438,75107200
07/01/2011,47.71,48.049999,47.414288,48.017143,32.505524,77982800
10/01/2011,48.40,49.032856,48.167141,48.921429,33.11768,112140000
11/01/2011,49.27,49.279999,48.495716,48.805714,33.039349,111027000
12/01/2011,49.04,49.204285,48.857143,49.202858,33.308197,75647600
13/01/2011,49.31,49.52,49.121429,49.382858,33.430058,74195100
14/01/2011,49.41,49.782856,49.205715,49.782856,33.700829,77210000
18/01/2011,47.07,49.251427,46.57143,48.664288,32.943604,470249500
19/01/2011,49.76,49.799999,48.125713,48.405716,32.768566,283903200
20/01/2011,48.06,48.328571,47.16,47.525715,32.172844,191197300
21/01/2011,47.68,47.84,46.66143,46.674286,31.596466,188600300
24/01/2011,46.70,48.207142,46.674286,48.207142,32.63414,143670800
25/01/2011,48.05,48.777142,47.795715,48.771427,33.016144,136717000
26/01/2011,48.99,49.371429,48.785713,49.121429,33.253075,126718900
27/01/2011,49.11,49.241428,48.975716,49.029999,33.191177,71256500
28/01/2011,49.17,49.200001,47.647144,48.014286,32.503578,148014300
31/01/2011,47.97,48.577145,47.757141,48.474285,32.814983,94311700
01/02/2011,48.76,49.378571,48.71143,49.290001,33.367184,106658300
02/02/2011,49.21,49.32143,49.078571,49.188572,33.298534,64738800
03/02/2011,49.11,49.177143,48.364285,49.062859,33.213428,98449400
04/02/2011,49.09,49.528572,49.072857,49.5,33.509342,80460100
07/02/2011,49.70,50.464287,49.662857,50.26857,34.029629,121255400
08/02/2011,50.53,50.78857,50.307144,50.742859,34.350712,95260200
09/02/2011,50.74,51.285713,50.695713,51.165714,34.636971,120686300
10/02/2011,51.06,51.42857,49.714287,50.648571,34.286888,232137500
11/02/2011,50.68,51.114285,50.505714,50.978573,34.510273,91893200
14/02/2011,50.97,51.354286,50.958572,51.311428,34.735603,77604100
15/02/2011,51.31,51.424286,51.078571,51.414288,34.805237,71043700
16/02/2011,51.54,52.128571,51.5,51.875713,35.117607,120289400
17/02/2011,51.04,51.467144,50.931427,51.185715,34.650501,132645800
18/02/2011,51.24,51.357143,49.931427,50.080002,33.901981,204014300
22/02/2011,48.88,49.342857,48.245716,48.372856,32.746319,218138900
23/02/2011,48.40,49.234287,48.372856,48.945713,33.134125,167963600
24/02/2011,49.15,49.307144,48.33857,48.982857,33.159271,124975200
25/02/2011,49.32,49.775715,49.257141,49.737144,33.669895,95004700
28/02/2011,50.18,50.721428,50.16,50.458572,34.158264,100768500
01/03/2011,50.78,50.817142,49.668571,49.901428,33.781101,114034200
02/03/2011,49.99,50.621429,49.771427,50.302856,34.052853,150647700
03/03/2011,51.03,51.398571,50.845715,51.365715,34.772362,125197100
04/03/2011,51.44,51.470001,51.107143,51.42857,34.814915,113316700
07/03/2011,51.63,51.667141,50.187141,50.765713,34.36618,136530800
08/03/2011,50.70,51.057144,50.32143,50.822857,34.404865,89079200
09/03/2011,50.67,50.68,50.085712,50.352856,34.086693,113326500
10/03/2011,49.87,49.967144,49.271427,49.524284,33.525787,126884800
11/03/2011,49.33,50.331429,49.285713,50.284286,34.040283,117770100
14/03/2011,50.45,50.925713,50.187141,50.508572,34.192108,108989300
15/03/2011,48.87,49.691429,48.585712,49.347141,33.405872,180270300
16/03/2011,48.86,49,46.60857,47.144287,31.914639,290502800
17/03/2011,48.12,48.515713,47.237144,47.805714,32.362385,164855600
18/03/2011,48.16,48.314285,47.142857,47.238571,31.978468,188303500
21/03/2011,48.00,48.534286,47.894287,48.471428,32.813061,102350500
22/03/2011,48.94,48.945713,48.44857,48.742859,32.996803,81480700
23/03/2011,48.47,48.602856,47.992859,48.455715,32.802418,93249100
24/03/2011,48.84,49.42857,48.408573,49.281429,33.361393,101178000
25/03/2011,49.72,50.294285,49.574287,50.220001,33.996754,112227500
28/03/2011,50.45,50.617142,50.062859,50.062859,33.890373,77338800
29/03/2011,49.67,50.137142,49.437141,50.137142,33.940662,88225200
30/03/2011,50.09,50.125713,49.634285,49.804287,33.71534,82351500
31/03/2011,49.48,49.971428,49.437141,49.787144,33.703739,68504800
01/04/2011,50.16,50.227142,49.042858,49.222858,33.321739,104665400
04/04/2011,49.19,49.228573,48.342857,48.741428,32.995827,115021200
05/04/2011,48.14,48.892857,48,48.412857,32.773392,120682800
06/04/2011,48.75,49.128571,48.162857,48.291428,32.691193,100634800
07/04/2011,48.30,48.632858,48.004284,48.297142,32.695065,93361800
08/04/2011,48.56,48.592857,47.707142,47.865715,32.403011,94383800
11/04/2011,47.72,47.952858,47.145714,47.257141,31.991028,99736700
12/04/2011,47.21,47.675713,47.171429,47.485714,32.145763,106409800
13/04/2011,47.86,48.02,47.502857,48.01857,32.506481,86555000
14/04/2011,47.83,48,47.437141,47.488571,32.147697,75450200
15/04/2011,47.61,47.662857,46.685715,46.779999,31.668026,113401400
18/04/2011,46.59,47.46143,45.737144,47.407143,32.092575,152474700
19/04/2011,47.59,48.282856,47.387142,48.265713,32.67379,104844600
20/04/2011,49.07,49.392857,48.785713,48.915714,33.113815,175166600
21/04/2011,50.71,50.732857,49.78857,50.099998,33.91552,188452600
25/04/2011,50.05,50.535713,50.042858,50.43,34.138924,66636500
26/04/2011,50.52,50.712856,49.907143,50.060001,33.888447,84700000
27/04/2011,50.32,50.335712,49.585712,50.021427,33.862331,89053300
28/04/2011,49.46,49.964287,49.360001,49.535713,33.533527,90239800
29/04/2011,49.54,50.564285,49.524284,50.01857,33.860397,251586300
02/05/2011,49.96,50.067142,49.357143,49.468571,33.488071,110678400
03/05/2011,49.71,49.984287,49.374287,49.742859,33.673759,78337000
04/05/2011,49.75,50.261429,49.554287,49.938572,33.80624,97312600
05/05/2011,49.77,50.135715,49.435715,49.535713,33.533527,83992300
06/05/2011,49.96,50,49.458572,49.522858,33.524822,70033600
09/05/2011,49.69,49.885715,49.504284,49.657143,33.615723,51186800
10/05/2011,49.84,49.955715,49.522858,49.921429,33.794643,70522900
11/05/2011,49.86,50,49.32,49.604286,33.579941,84000000
12/05/2011,49.45,49.58857,48.895714,49.509998,33.516109,80500000
13/05/2011,49.38,49.464287,48.621429,48.642857,32.9291,81529000
16/05/2011,48.46,48.745716,47.514286,47.614285,32.232796,112443800
17/05/2011,47.43,48.02,47.247143,48.02,32.507458,113083600
18/05/2011,48.07,48.721428,48,48.552856,32.868176,83694100
19/05/2011,48.87,48.915714,48.381428,48.647144,32.931999,65292500
20/05/2011,48.51,48.707142,47.860001,47.888573,32.418484,84492100
23/05/2011,47.14,47.997143,47.060001,47.771427,32.33918,95900000
24/05/2011,47.93,47.985714,47.334286,47.455715,32.125458,80481800
25/05/2011,47.63,48.365715,47.549999,48.111427,32.56934,73556000
26/05/2011,48.00,48.127144,47.775715,47.857143,32.397213,55640200
27/05/2011,47.83,48.232857,47.758572,48.201427,32.630272,50899800
31/05/2011,48.73,49.689999,48.714287,49.689999,33.63797,104438600
01/06/2011,49.84,50.304287,49.235714,49.35857,33.413605,138670700
02/06/2011,49.50,49.71143,49.185715,49.442856,33.470676,84695800
03/06/2011,49.03,49.332859,48.85857,49.062859,33.213428,78312500
06/06/2011,49.39,49.578571,48.258572,48.291428,32.691193,115485300
07/06/2011,48.31,48.317142,47.414288,47.434284,32.11095,132446300
08/06/2011,47.40,47.828571,47.235714,47.462856,32.130283,83430900
09/06/2011,47.61,47.667141,47.25,47.355713,32.057766,68772200
10/06/2011,47.22,47.380001,46.501427,46.557144,31.517162,108488800
13/06/2011,46.74,46.901428,46.438572,46.657143,31.584856,82368300
14/06/2011,47.14,47.607143,47.044285,47.491428,32.149628,83642300
15/06/2011,47.11,47.185715,46.41143,46.67857,31.599361,99799000
16/06/2011,46.70,46.954285,45.475716,46.451427,31.445597,127647800
17/06/2011,47.00,47.035713,45.622856,45.751427,30.971725,153755000
20/06/2011,45.34,45.385715,44.357143,45.045715,30.49398,160161400
21/06/2011,45.24,46.542858,45.028572,46.471428,31.459139,123345600
22/06/2011,46.45,46.985714,46.054287,46.087143,31.198994,97645800
23/06/2011,45.56,47.384285,45.445713,47.318573,32.032619,139939800
24/06/2011,47.34,47.592857,46.441429,46.621429,31.560675,109951800
27/06/2011,46.80,47.700001,46.75,47.434284,32.11095,84953400
28/06/2011,47.66,48.099998,47.634285,47.894287,32.422352,73574900
29/06/2011,48.01,48.052856,47.41143,47.720001,32.304359,88136300
30/06/2011,47.81,48.01857,47.548573,47.952858,32.462002,80738700
01/07/2011,47.99,49.07143,47.742859,49.037144,33.196014,108828300
05/07/2011,49.00,49.975716,48.92857,49.918571,33.792706,88763500
06/07/2011,49.85,50.585712,49.529999,50.251427,34.018036,111156500
07/07/2011,50.67,51.142857,50.57143,51.028572,34.544117,99915900
08/07/2011,50.48,51.42857,50.314285,51.387142,34.786854,122408300
11/07/2011,50.91,51.395714,50.402859,50.57143,34.234661,110668600
12/07/2011,50.50,51.097141,49.802856,50.535713,34.21048,112902300
13/07/2011,51.19,51.42857,50.91143,51.145714,34.623417,97909700
14/07/2011,51.57,51.658573,50.905716,51.110001,34.599255,107633400
15/07/2011,51.60,52.142857,51.310001,52.131428,35.29071,121116800
18/07/2011,52.20,53.521427,52.182858,53.400002,36.149475,143163300
19/07/2011,54.00,54.092857,53.331429,53.835712,36.444435,204786400
20/07/2011,56.59,56.610001,55.142857,55.271427,37.416355,235335100
21/07/2011,55.28,55.722858,54.842857,55.327145,37.454082,131633600
22/07/2011,55.47,56.435715,55.392857,56.185715,38.035282,129182200
25/07/2011,55.76,57.142857,55.66,56.92857,38.53817,147451500
26/07/2011,57.14,57.785713,57.097141,57.630001,39.013004,119145600
27/07/2011,57.23,57.52,56.021427,56.084286,37.966629,164831100
28/07/2011,55.95,56.712856,55.447144,55.974285,37.892162,148508500
29/07/2011,55.38,56.450001,54.857143,55.782856,37.762566,158146100
01/08/2011,56.83,57.07143,56.052856,56.67857,38.368927,153209000
02/08/2011,56.81,56.842857,55.478573,55.558571,37.610733,159884900
03/08/2011,55.85,56.221428,54.605713,56.081429,37.964691,183127000
04/08/2011,55.63,55.902859,53.907143,53.91,36.494724,217851900
05/08/2011,54.35,54.785713,51.795715,53.374287,36.132069,301147700
08/08/2011,51.67,52.53857,50.431427,50.458572,34.158264,285958400
09/08/2011,51.61,53.515713,50.714287,53.43,36.169788,270645900
10/08/2011,53.02,53.521427,51.785713,51.955715,35.171764,219664200
11/08/2011,52.93,53.635715,52.102856,53.385715,36.139805,185492300
12/08/2011,54.01,54.234287,53.46143,53.855713,36.457977,132244000
15/08/2011,54.23,54.995716,54.012856,54.772858,37.07885,115136000
16/08/2011,54.50,54.767143,53.722858,54.354286,36.79549,124687500
17/08/2011,54.62,54.931427,54,54.348572,36.791618,110515300
18/08/2011,52.98,53.235714,51.624287,52.292858,35.399994,212858800
19/08/2011,51.74,52.42857,50.857143,50.861427,34.430969,193972100
22/08/2011,52.07,52.125713,50.727142,50.919998,34.470623,133828800
23/08/2011,51.47,53.377144,51,53.371429,36.130146,164208800
24/08/2011,53.35,54.137142,52.942856,53.740002,36.379642,156566900
25/08/2011,52.15,53.635715,52.142857,53.388573,36.141747,217836500
26/08/2011,53.02,54.828571,52.971428,54.797142,37.095287,160369300
29/08/2011,55.45,55.92857,55.42857,55.709999,37.713242,101317300
30/08/2011,55.46,55.977142,55.172855,55.712856,37.715183,104480600
31/08/2011,55.80,56.011429,54.55143,54.975716,37.216175,130646600
01/09/2011,55.12,55.334286,54.388573,54.432858,36.848671,85931300
02/09/2011,53.53,54,53.118572,53.435715,36.173656,109734800
06/09/2011,52.48,54.332859,52.354286,54.248573,36.723927,127424500
07/09/2011,55.08,55.085712,54.57143,54.847141,37.129128,87644200
08/09/2011,54.63,55.515713,54.615715,54.877144,37.149448,104039600
09/09/2011,54.85,55.142857,53.574287,53.925713,36.505352,141203300
12/09/2011,53.29,54.41143,53.128571,54.277142,36.743263,116958100
13/09/2011,54.59,55.172855,54.32143,54.945713,37.195854,110140100
14/09/2011,55.29,56.029999,55.10857,55.614285,37.648449,133681100
15/09/2011,55.92,56.237144,55.700001,56.137142,38.002407,104454700
16/09/2011,56.51,57.214287,56.432858,57.214287,38.73159,174628300
19/09/2011,56.71,59.032856,56.457142,58.804287,39.807945,205965200
20/09/2011,59.32,60.408573,58.741428,59.064285,39.983952,193938500
21/09/2011,59.95,60.227142,58.857143,58.877144,39.857265,151494000
22/09/2011,57.29,58.545715,56.671429,57.402859,38.859249,242120200
23/09/2011,57.18,58.105713,57.121429,57.757141,39.099064,136569300
26/09/2011,57.12,57.71143,55.900002,57.595715,38.989799,203219100
27/09/2011,58.39,58.464287,56.865715,57.037144,38.611664,158124400
28/09/2011,57.17,57.677143,56.644287,56.715714,38.39407,107409400
29/09/2011,57.42,57.458572,55.172855,55.795715,37.771275,162771700
30/09/2011,55.30,55.555714,54.454285,54.474285,36.876728,136910200
03/10/2011,54.34,54.662857,53.310001,53.514286,36.226849,167274800
04/10/2011,53.51,54.542858,50.605713,53.214287,36.023754,308419300
05/10/2011,52.55,54.259998,51.471428,54.035713,36.579826,196617400
06/10/2011,53.33,54.968571,53.114285,53.91,36.494724,203145600
07/10/2011,53.68,53.962856,52.64143,52.828571,35.76265,133864500
10/10/2011,54.16,55.544285,54.029999,55.544285,37.601063,110628700
11/10/2011,56.08,57.597141,55.92857,57.184284,38.711277,151421900
12/10/2011,58.19,58.464287,57.162857,57.455715,38.895023,155571500
13/10/2011,57.85,58.347141,57.549999,58.347141,39.498478,106546300
14/10/2011,59.55,60.285713,59.324287,60.285713,40.81081,143341800
17/10/2011,60.25,60.957142,59.419998,59.998573,40.616421,171511200
18/10/2011,60.25,60.687141,59.427143,60.32,40.834023,220400600
19/10/2011,57.34,58.345715,56.828571,56.945713,38.54977,276014900
20/10/2011,57.14,57.192856,56.315716,56.472858,38.229656,137317600
21/10/2011,56.87,57.02,55.82143,56.124287,37.993706,155311100
24/10/2011,56.60,58.07143,56.485714,57.967144,39.241238,125534500
25/10/2011,57.86,58.078571,56.76857,56.824287,38.467571,107606800
26/10/2011,57.39,57.507141,56.164288,57.228573,38.741261,114076200
27/10/2011,58.22,58.42857,57.412857,57.812859,39.136787,123666200
28/10/2011,57.57,58.049999,57.501427,57.849998,39.161938,80710700
31/10/2011,57.49,58.475716,57.292858,57.825714,39.1455,96375300
01/11/2011,56.77,57.07143,56.174286,56.644287,38.345722,132947500
02/11/2011,57.16,57.205715,56.444286,56.772858,38.432758,81837700
03/11/2011,57.01,57.628571,56.48,57.581429,38.980118,110346600
04/11/2011,57.43,57.634285,57.022858,57.177143,38.70644,75557300
07/11/2011,57.13,57.142857,56.59,57.104286,38.657127,67568900
08/11/2011,57.46,58.285713,57.365715,58.032856,39.285725,100110500
09/11/2011,56.71,57.27,56.318573,56.468571,38.226772,139671000
10/11/2011,56.72,56.744286,54.592857,55.031429,37.25388,186188100
11/11/2011,55.23,55.528572,54.322857,54.945713,37.195854,163446500
14/11/2011,54.79,55.035713,54.028572,54.18,36.677509,108226300
15/11/2011,54.40,55.642857,54.207142,55.547142,37.603004,107702700
16/11/2011,55.61,55.877144,54.902859,54.967144,37.210361,87302600
17/11/2011,54.85,54.939999,53.642857,53.915714,36.498611,119975100
18/11/2011,54.13,54.284286,53.554287,53.562859,36.259727,92984500
21/11/2011,52.91,53.097141,52.272858,52.715714,35.686245,111995100
22/11/2011,53.00,53.990002,52.991428,53.787144,36.411564,102255300
23/11/2011,53.50,53.691429,52.41143,52.427143,35.490906,107067800
25/11/2011,52.63,53.021427,51.902859,51.938572,35.160156,63690200
28/11/2011,53.19,53.817142,52.904285,53.73143,36.373844,86603300
29/11/2011,53.69,54.118572,52.885715,53.314285,36.091457,93963800
30/11/2011,54.47,54.611427,54.042858,54.599998,36.961819,101484600
01/12/2011,54.65,55.57143,54.392857,55.418571,37.515961,96795300
